,pnt_id,pnt_lat,pnt_lon,pnt_line,pnt_pixel,pnt_height,pnt_demheight,pnt_geoid,pnt_incidangle,pnt_enscoh,pnt_ampconsist,pnt_quality,pnt_linear,pnt_quadratic,pnt_seasonal_cos,pnt_seasonal_sin,pnt_ds_nr_neighbors,d_20150611,d_20150729,d_20150822,d_20150915,d_20151009,d_20151102,d_20151126,d_20151220,d_20160113,d_20160206,d_20160301,d_20160325,d_20160418,d_20160512,d_20160605,d_20160629,d_20160723,d_20160816,d_20160909,d_20161003,d_20161027,d_20161120,d_20161214,d_20170107,d_20170131,d_20170224,d_20170320,d_20170413,d_20170507,d_20170531,d_20170624,d_20170718,d_20170811,d_20170904,d_20170928,d_20171115,d_20171209,d_20180102,d_20180126,d_20180219,d_20180315,d_20180408,d_20180502,d_20180526,d_20180619,d_20180713,d_20180806,d_20180830,d_20180923,d_20181017,d_20181110,d_20181204,d_20181228,d_20190121,d_20190214,d_20190310,d_20190403,d_20190427,d_20190521,d_20190614,d_20190708,d_20190801,d_20190825,d_20190918,d_20191012
886,L00022443P00021643,50.867514097059995,6.060571155895807,22443,21643,185.38059260267232,192.83372,46.24113799009727,37.54714291275077,0.7878217321065062,0.5632925629615784,0.7539303726305666,-0.0030448063441679803,0.0002077087993995522,-0.00015890504533896228,7.280482220544704e-05,1,0.0,0.007625084278705187,-0.006289447241657173,-0.003737054179869572,-0.005994989008430837,-0.0046447687243036315,-0.00401531877181354,-0.0006124447796324059,-0.005621236938018377,-0.0030415648234465025,-0.002714564463736814,-0.004261806353330106,-0.004979892983364824,-0.006811950949365366,-0.012322985445973184,0.0019257387381234469,-0.0061923265408630225,-0.004794977638997352,-0.009364314402715878,-0.008736965577044817,-0.007104226419801281,-0.011228085900532949,-0.0068126994313515606,-0.010480368216965269,-0.008279563400772814,-0.006575229252145302,-0.008330877975205805,-0.007037481492863356,-0.008426448282988889,-0.008731402908348384,-0.01924873898709543,-0.00994775931010705,-0.014316319746472081,-0.004446196329296883,-0.007490078951684701,-0.00974738304673527,-0.014236257510992013,-0.00980035957392514,-0.011892160438467879,-0.009461788096812184,-0.009902174137771756,-0.012795460599588828,-0.00490500754144857,-0.0063084419232435,-0.008951381034198416,-0.012641366324660154,-0.0108046790651782,-0.005323406859610098,-0.010788892574672823,-0.010136946507162792,-0.008947689590087116,-0.01492240270413514,-0.012958619198396295,-0.014748205742697359,-0.012493498707938724,-0.013312313562222762,-0.012417758645821429,-0.01935295550171796,-0.014523643754882472,-0.01915514951015357,-0.013372693834783487,-0.013583379752491059,-0.019722540764955374,-0.018929419440513125,-0.010537883719076928
887,L00022443P00021648,50.86752536308934,6.060913687919542,22443,21648,186.601989419233,195.02844,46.24138127987758,37.54848694776169,0.6425313772197616,0.5638365149497986,0.6253488052673912,-0.0012670484645987135,-0.0005889813394494701,-0.0017026051946454149,-0.0018990878636995637,17,0.0,0.005137580565718395,0.009108720062849388,0.013104187479847991,-0.0051472593783288435,0.004665929037473354,-0.000985089200400205,-0.0034932727536031364,0.0004126587492583092,-0.0023696454775350225,-3.767085704204634e-05,-0.0034499611543620853,-0.0005214557182013731,0.004805345623304863,-0.005907338161789179,0.005258305282587938,0.004093787477556855,-0.0029350919545070363,0.002387002620597293,0.004908117336088493,0.0006795176008214446,0.0036018770872434844,0.006878618735720905,0.0023276568913181647,0.004327481176800861,0.002391866650435585,-0.0007695092255066496,0.003354406496378999,0.006930909919714593,0.001552166957521601,4.9941613509185134e-05,0.00995418092932833,0.006673514542813287,0.0005964153314359013,0.007931725625595866,-0.0013012603810463035,0.0012386275562330075,-0.004943865049079451,-0.006143993071545229,-0.00330318180544328,-0.005329640777591013,0.0028560516289684074,-0.0017900407841995442,-0.0020819334894378524,0.005053876101254982,-0.0007085474034037905,0.0045177324878115,0.00027704457026958654,-0.0042437168479604525,-0.0018573951422340886,-0.002171431278782974,-0.0029096753822619487,0.0011173200867704276,-0.011221317223859066,0.00027421629418578536,-0.0056612171446593605,-0.0040376084550343225,-0.006172286189947506,0.0010856568516494588,-0.00042940572448411755,-0.012723581125652451,0.006065779460308124,-0.008306857880604744,0.002049014953274853,0.0055355014488347575
888,L00022444P00021626,50.86742527359033,6.059597650068518,22444,21626,189.2810411887237,189.52031000000002,46.240656263419226,37.54344224014632,0.8296984351908023,0.5706396996974945,0.8002180655810875,-0.0014339243638393352,0.0001294812993022094,0.0019740378959021733,0.001456337301456689,1,0.0,-0.0010862394896267447,0.005706302364011797,0.0004776584177236372,-0.002739204813275701,0.002371741715861705,0.0013101085033249294,0.0019386317559292878,0.0045664851651790045,0.002060140407248493,-0.00040340846110169286,0.000995808365315495,-0.0004522646141886312,-0.0030912611257206467,-0.0023409095288877465,-0.0012768199207670106,-0.004418661026764412,-0.004146217530295954,-0.006383641062615358,-0.004274284807339429,-0.00028670271180097955,-0.002010258939359748,0.0005289599231790691,0.0039772544784616864,-0.0006865240618859174,0.006164323428535725,-0.002453197376633645,-0.00608139359375345,-0.000427458660174165,-0.005300417477874906,-0.0022265126744241987,-0.005861465410299185,-0.004411267506215266,-0.001627158745309074,0.003743844246693185,-0.001738165561907883,-0.0024900944697275468,-0.001978798123952741,-0.005361442942521698,0.000773734909564401,-0.0005236413123428663,-0.002009276627999133,0.005115119531987976,-0.006267172778235131,-0.00591592194130711,-0.007997995451831991,-0.004551814456834011,-0.003045671642913645,-0.003396295123235397,-0.006150105326746015,-0.010382096063057166,-0.003690345176951021,0.004310537074694957,-0.004550499890888101,0.0020258106754647413,0.00023060977743137465,-0.0011662271048796915,-0.004542105512237791,-0.0004610124520547377,-0.0058889662101889685,-0.009840108329954779,-0.004679220362341932,-0.012114110478813209,-0.005396745279855817,-0.009528394989887402
889,L00022444P00021627,50.86744639428403,6.0597834045172645,22444,21627,196.13521596617585,189.69894,46.240732763369614,37.54442480860203,0.9142867059994276,0.6841441094875336,0.9004063296552245,-0.0009284741752337412,-0.0004160378810639456,0.0026206192902154322,0.0006468467129014792,1,0.0,0.0005863592117937753,-0.0065519720651931405,0.00037807185666933335,-0.0042363759233115155,0.0015489829173229949,0.0011226171736264561,0.0034248729711068016,0.004940380669639823,0.0033470140348478405,0.0026431380325792186,0.003880871492789219,0.0003369615507101623,-0.0029398771742654936,-0.002422412970901505,0.001313070720839003,-0.0026997195400203108,-0.0024257004589208066,-0.0004579570171146034,-0.0012267722431910564,0.003716378751184646,0.002074074727174764,0.0010599983732545019,0.006815718408033515,0.0008099758753970129,0.001989989130693356,-0.0021694246690703587,-0.001788017559889786,-0.0020520804200307033,-0.0004001598706059388,-0.002094044616036618,-0.00018077548091974905,-0.0027320221498040717,-0.00017940294403631773,-0.0022724025075086785,0.001500474213486242,0.0010330915968292645,0.0002609218426433579,0.0011289096002195108,0.0027211350461040537,-0.0012237135237167206,0.0035200555066370654,-0.0007307089969161923,-0.002589067636121501,-0.003904872510293711,-0.007780665261635181,-0.004576309253118385,-0.0013770794209610258,0.0016547251460595962,-0.001559832879654716,4.083507565152173e-05,-0.0011459380062637788,0.002097038339197298,0.0006178450300659612,0.001193544307726341,0.0005785600543618063,0.00029722867904307965,-0.007974957078289213,-0.0032394604436329897,-0.006044563564855879,-0.006277732094234954,-0.00488186777527941,-0.00845146357829795,-0.0030986500964883352,-0.006047759512215557
890,L00022444P00021630,50.867435745463,6.060012354730363,22444,21630,196.49241723967316,190.81882,46.240962375566305,37.545190762825065,0.7864863247006145,0.5860465466976166,0.7457510461328812,-0.0005323903167856347,-0.00038260661455434536,0.0001870759230736932,-0.00032584011864197145,19,0.0,0.001151734340576193,0.0004787259745084256,-0.0005031255163122733,-0.002294377514414437,-0.002243203369568861,-0.0009312424137469693,-0.0019225840812611933,-0.001747889930565082,-0.004405323758994079,-0.01074952849114038,-0.0005016050762308518,-0.00034578927859086765,-0.008175369794534705,-0.0038358415384731493,0.0017141482553641172,-0.0007938078506135625,-0.0019141314938888503,-0.0017192738931039915,-0.0015176067238873204,0.00512918918767525,0.0020526870241027173,-0.003916566326520961,0.00027535652945195985,-0.002871664073000084,-0.0017496051415279087,-0.005428507616946072,0.0019194963053642208,0.0007113524084496904,-0.0002655101621167974,-0.0049618665937237365,-0.0011540233041537886,0.0019753912974807748,-0.00034871359864361337,1.4005043258002055e-05,-0.005652250823957674,-0.002887733929223181,-0.0031552994806043674,-0.005555835879191528,-0.0033964068441915307,-0.0012803273189224893,-0.00029629548221880804,0.0023288704875215034,-0.003800624330243361,-0.0024032303097687785,-0.008760392948028458,-0.0029818711668079512,-0.004293350098137509,-0.002135510399862257,-0.00269013164132287,-0.003990667254823041,0.0013477927023766265,0.0029014113799707927,0.0024766253251058052,-0.002751700671456895,-4.480880664972646e-05,0.0006759066070519093,-0.009595141926654465,0.0007964764808157433,-0.005427549506535795,-0.012219207644348508,0.002498749385814529,-0.008430821832677895,-0.002309438479100857,-0.010129995474207669
891,L00022444P00021632,50.867458877928286,6.059924531168464,22444,21632,190.12748285493592,191.59798,46.24080403567234,37.54498846389717,0.7015276870695134,0.412268340587616,0.6777418415299229,-0.00035887672568686314,0.00013016092772633457,0.00024965675750704197,0.0005329724936597568,12,0.0,0.0014620950841806562,-0.0004799408739709119,-0.00191963461878836,-0.002856034112065524,-0.004481502632207929,-0.0015486297161577285,-0.003617893825883356,-0.0010162466241427836,-0.0029858423043505585,0.0007505749783331955,-0.0004816596895963983,-0.001688663022937055,-0.006547037275669154,0.0020090627342174085,-0.0003798460465998192,-0.0024596942522594717,-0.0016150570478454427,-0.002744085325984213,-0.0029194047283374065,-0.006806577901417628,-0.0034020368021328413,-0.002848398118142685,0.0027870023479083603,-0.0029176635032702233,-0.0013022650072624696,0.010392409666820368,-0.0030102738536972908,-0.010158556366314258,-0.003634788100805202,-0.008088091568106361,-0.003426301456712896,0.002199529633437348,0.0063480113582971035,3.7446009043022116e-05,-0.0027155624943738014,-0.002912909949583893,-0.003042547550123873,-0.005171915630937164,-0.004383667631304707,-0.007635730744256436,0.0011912948068865642,-0.004270647207609655,-0.0026870653580158515,-0.0018095942776408293,-0.006841236118824646,-0.003782679464475915,-0.004182771739153583,-0.002570564284000764,-0.003976502418738089,-0.0032075903127642496,0.007887204016452494,0.0001719962257814078,-0.015815486169193666,-0.002170348496085586,0.0036474874239451048,0.0033052517660351268,-0.0010850836786052847,0.00874507224960258,-0.007394368200336231,-0.01063730874564385,-0.002224670398829637,-0.009363015524559776,-0.0013801344615955186,-0.0020194280064934136
892,L00022444P00021633,50.86748194648521,6.060093820563281,22444,21633,193.05758087428956,191.54846,46.24085968613065,37.54554730003257,0.9411892811924076,0.6896290183067322,0.9241166862556758,-0.0011669997119499694,-9.703421886230833e-05,0.00012346682395185106,0.0005385672706571684,1,0.0,-5.537424134788147e-05,0.0024856970803677782,0.0007136033283225067,0.001405416552726966,0.001665939443028718,0.0007650089782782621,-0.0005252686585654702,-0.002794884523650577,0.0011018537748004997,0.0006643828093163347,0.002400627780284496,-0.00045915490866986464,-0.0030237265020238184,-0.0006777673245883661,0.0001991473679595904,0.0034596732906325327,-0.0030127230602565057,-0.002063953677977644,-0.00016684919994514326,-0.0010994372062862116,0.001387739511027883,0.0014520971969512575,0.0004361327503685328,-0.004303434674086861,4.46645009170996e-06,0.0010265376411664508,0.001179692181624784,0.0016034761828164392,-0.0005769125629572279,-0.0015054491194423732,-0.002719776377081485,-0.0035969473002394913,-0.0021138394623538208,-0.0030048269185058442,-0.000956389178045333,-0.0006845451323538769,-0.004106000244310917,-0.0020704755082884053,0.0002444869512685226,-0.0019515070121535198,-0.001563036509174094,0.0002358652860693793,0.002851233632258432,-0.0012710800836238324,-0.008054586674894405,-0.0012607183546952852,-0.003378565613942801,-0.003018706847609061,-0.0032158687908382944,-0.003552288651495897,-0.0030860973591804084,-0.00190525664260811,-0.0024676090323943103,-0.002404451122499183,-0.0038654253677555366,-0.0024099636881955164,-0.006708077627501076,-0.001043057352307735,-0.001931394249654777,-0.0046328344670924755,-0.004804784814362321,-0.0057166639996508355,-0.0043492232430162436,-0.0038933727258214923
893,L00022444P00021634,50.86748608251743,6.060129775210648,22444,21634,191.67710079692765,191.49895,46.24087432299448,37.54564068426365,0.931347012235774,0.6982848942279816,0.9246132611386008,-0.0005590567911952931,-0.00016771009272634272,-0.0006555977877935355,-8.765759170103324e-05,1,0.0,-0.0010319043963264887,-0.0006553883129587488,0.0007736321284421506,-0.0018180401984903703,-0.0022831043116552647,-0.002671923950024821,-0.0012578699677251164,-0.002811747781016741,-0.00017573744815386732,-0.001648713561955725,0.0003663941117449506,-0.0003653140935787553,-0.00304176823223942,-0.0011234942628742847,-6.444124617104716e-05,0.0006355480659100466,-0.0014078101299253582,-0.00111309034950246,-0.0004235160452157232,-0.003934030206672053,-0.0004888471090907974,-0.0003783164348035406,-0.0010854989796414318,-0.002964009753532953,-0.0011265562429813745,-0.002829268624579886,0.0003873421046964358,0.0004492357500068905,-0.0011301097877037124,0.00010418463266059336,-0.0008474785678983128,-0.002123249884918539,-0.00032685901385461644,-0.0010741543774374263,-0.0011114342689868318,-0.0010892238283179698,-0.0029206693236223315,-0.0008418865142737793,-0.001962665382113727,-0.00015137160171486324,0.000223985569215864,-0.004236216572364285,-0.0036228883460562617,0.000667443751392466,-0.0060161493028615684,-0.0010589851382258536,-0.0028482164701776717,-0.00020571818182644049,-0.004091202817274925,-0.0042612969206857,-0.0050522650226289935,-0.002411043749066381,-0.002813349335208902,-0.0028333690828598003,-0.006389491832109408,-0.004902270927436442,-0.008122189098860021,0.0012219870568580954,0.0005949386921180982,-0.000976592692188975,-0.0007302256927690965,-0.006124032474547765,-0.0002874165353503517,-0.0027029506515076547
894,L00022444P00021635,50.86748980509957,6.060162083281678,22444,21635,190.09615283805846,191.44943,46.240887453569364,37.54571247018043,0.9324752078277918,0.7039504051208496,0.9177869373360652,-0.001645180745012294,-0.0003449394898812165,0.0007791242107776695,-7.392658767679648e-05,1,0.0,0.0011161573020580405,1.0956410788683548e-05,0.00367847586860389,0.00118625408997644,0.001407314914886856,0.0017175931901471989,0.0024291332055392306,0.002288642447597161,0.0020415343043821014,0.0003904660610946083,0.003918371603838777,0.0016169625610402642,-0.0017224316683434355,-0.002776557338217299,0.0008878299784633224,0.00013412535104461183,-0.0015210664107731318,-0.002619967276697917,0.000704432711390315,8.766451556401973e-05,0.0025515152677401147,0.00149551234681753,0.0011988375397453367,0.0013989056179115724,0.0026751108315983354,0.00034186005134145164,0.0021644020806595734,0.0020132535099259,0.0006270781763935826,-0.0006387820406334517,-0.0005106933257425494,-0.002903286552708557,4.388296682270127e-05,-0.0018018360010698343,-0.0005847717842162258,-0.0001657557814568305,0.0019521583244011468,-0.0007396454720881872,-0.0007189211900325852,-0.0005853325658089926,-0.0007609022576825847,-0.0014118631511278413,-0.002631590146058297,-0.003163566177681377,-0.006413745391225518,0.0010613454507732028,-0.002323107461999932,-0.0033471428147516693,-0.002236374943579328,-0.004378538441745086,-0.005293358340290007,-0.005683412774451378,-0.005031435384469589,-0.002511526332614821,-0.005932946500880252,-0.004267114832999413,-0.00966242003961707,-0.003862686765290696,-0.007259418259545377,-0.00532441297285037,-0.005711341060795976,-0.005790928627701098,0.0014784558190220733,-0.003489464337987002
895,L00022444P00021636,50.86747797634842,6.060296331106522,22444,21636,195.54830065413518,191.39992,46.241042701039895,37.54654359010912,0.8992031445638953,0.6134693324565887,0.8772667769248398,-0.0008368556611537647,0.00015988858106862219,0.0009027528343472588,0.0004094844647715092,20,0.0,0.008052420881661108,0.008931352883659214,0.008780511317379683,0.004833222432976488,0.00976141099123315,0.0072101767268151935,0.008913603562023541,0.008371072722244167,0.0077957117507715485,0.007939847236646702,0.00829687489072132,0.006855179148070714,0.006792890427403865,0.005550929058287284,0.007985784513922041,0.005827064685804846,0.00945841034614013,0.005060565956052857,0.00635597549396585,0.005439438816018937,0.008399816045070112,0.007161233416605764,0.007192666381262409,0.00550917013318031,0.005538133875605764,0.004327747333261529,0.006929725385973483,0.0064112665890821655,0.0031786135313323816,0.003299886533213445,0.007596025922943624,8.584500176682574e-05,0.006355019015541918,0.0019518320135286085,0.006053579918906663,0.0054878723712716935,0.004414602633057239,0.0054597082128610575,0.006324275818506765,0.005405114455806539,0.004170209552512313,0.006971876340733468,0.004950427453265714,0.009571531004307163,-0.002118174856817996,0.00241661985518155,0.006006300761615682,0.0022243223451064637,0.005335727179638843,0.005021241534682546,0.0031054907000125235,0.005371663916975356,0.0043644249828374134,0.007786246079830024,0.007336283555462644,0.00549324014555911,0.0016926855216557364,0.005624513865802865,0.009288127811229223,0.0010374361876985645,-0.0016504134118668307,0.0026687526915899888,0.006873398129563179,0.004369755647660589
896,L00022444P00021637,50.86750710698696,6.060313637940853,22444,21637,191.71374515142318,191.48529,46.240949645680075,37.54637201496967,0.7507375184052022,0.4722236394882202,0.7578350654085051,-0.0010324229751056027,-0.00028220036108457904,0.001846892797803312,0.001747340076597844,1,0.0,-0.002825105757757591,-0.0020256584725316428,-0.00021039395271747527,-0.0003959105498239585,0.0003474142936234733,0.0036528420775220147,0.0031885027556601835,-0.0014033130612703625,0.0012185736209694813,0.003413279216503603,0.005088079007959397,0.0037261533143671454,-0.005266101276412017,0.006866218033425762,-0.005359086990308532,-0.006622297740985107,0.0019905189524668477,-0.002683786805791996,-0.0006539826743884375,-0.005917102999940718,-0.0015278545337254093,0.0010762215052460813,-6.329332281998879e-05,0.002132741720390191,0.003580122629713181,0.001137856492038994,-0.0015326086023446232,-0.0012156622828230176,0.0020462794982199946,-0.0008843842140744023,0.0002562770660628301,-0.002780343751491116,-0.0002210031524113787,-0.006915636599602064,0.002845658728479612,0.007680805312812302,0.004517519596796664,0.002917966739209936,0.0023711834313640467,0.0029121365787852568,0.0049681421569342426,-0.004402751924986045,-0.002867915315128233,-0.005784871298970302,-0.00811935032176714,-0.005775413457932664,-0.00756379238256649,0.009494088180378724,-0.004311038111949868,-0.014080017607077172,-0.00304325372328312,-0.0013319046394882385,-0.0022877541225333193,-0.0003539704485647016,-0.0003919998636428143,0.0025651970536338625,-0.004289605109548836,-0.005093139195043343,-0.0040417778727359945,-0.0030143696256034304,-0.003369264518309585,-0.009364642458293734,-0.0023890276745199123,-0.005940051330074539
897,L00022444P00021638,50.8674872381244,6.060458986417348,22444,21638,193.4612187216462,191.66393,46.241143781881455,37.54680312674436,0.7892078160184686,0.5678389966487885,0.7859427725235831,-0.0004265324919338181,0.00044313198481013127,0.001165785690344176,0.0002306096427936269,13,0.0,0.009362939652266521,0.0069010440167153846,0.009457287356966692,0.007824780900893247,0.007878365240113578,0.008653366735928602,0.0073303266375843905,0.007715223277420174,0.00790775295115375,0.008655521179258021,0.009773594241369376,0.005376400949952191,-0.00955634566242358,0.0059815822378681965,0.010036108415007988,0.00029702431339641294,0.008421282830260533,0.004890250432160424,0.008247562381032691,0.005489704765187278,0.006462898688795226,0.006433794577511462,0.008674701969317666,0.006983935375656626,0.008118931018912501,0.006327412756002328,0.006097602914790903,0.008472632458595135,0.00454816151414921,0.004633856502161245,0.0056354325590573726,0.0031555532761026275,0.0042012136880338925,-0.0049835937188768605,0.0045474403281912466,0.0058650110889475,0.00722784068385666,0.006361312870103959,0.005690770913853009,0.004852994727254207,0.005781965111276694,0.008759207026184886,-0.003808978094722111,0.012581187930903641,0.002269686414852345,-0.0001559996552364236,0.0064972449951289524,0.003900406456860053,0.003298266617113511,0.0008995363279389031,0.006193914829783873,0.003686846720763053,0.005394854823093704,0.006244368938614527,0.007198880770849366,0.004974710963834191,0.0020636507631298343,0.0038624712591287147,0.009666003556593136,0.0005427853482786116,0.008880433727830726,0.005109791966840132,0.008386097260217181,0.006483981896378678
898,L00022444P00021639,50.86750923052421,6.0605070122119615,22444,21639,195.91606172843112,191.84253999999999,46.241102602065745,37.54731059858403,0.7719425990553043,0.5249140560626984,0.7748065097739812,-0.0010887294081247118,0.0005053366908783939,0.0010919039612893359,0.0006996473371312617,17,0.0,0.009632293236267771,0.008696696207334596,0.01094216059870665,0.008707267987052179,0.009295898537419573,0.008932830925093579,0.008512627149063767,0.0085060899543212,0.008321541384012053,0.009586715868188891,0.011285267821434634,0.007347497046906014,0.016583176029169176,0.004790321114078619,0.01035123155577017,-0.0008926525593396812,0.009724653799829432,0.004565742496941948,0.008413696919906323,0.005713451463022564,0.00621657253373784,0.006594681686163407,0.009538162337536387,0.007614279794919151,0.008233241298157862,0.006756565668652782,0.003795181995952122,0.008002403931720373,0.003756737903511494,0.0038353289736712867,0.005658675985878723,0.004880614993206689,0.003733037261412311,-0.004350626663890296,0.0048993386548052496,0.006493872087480694,0.00753096284734764,0.006395371922216575,0.006569109709243002,0.004312475626540873,0.0064652050779385435,0.009325388852336344,-0.007324985395072005,0.012978518275153056,0.0010384500644975403,0.0022396477959883603,0.006475053174990439,0.003568615195418868,0.0031162077671723428,0.0009798188481121893,0.006858926070428606,0.0038340419896346315,0.0060178638289600074,0.005975376984342637,0.007098797978401092,0.004560062181749593,0.001796011580276322,0.003060995143784257,0.007661671606075416,-0.001472513287647534,0.007232835582237658,0.004812987325717539,0.008872238334809534,0.0057902991517541896
899,L00022444P00021641,50.86753417132315,6.060550251806291,22444,21641,191.29353698115003,192.36536999999998,46.24104657043914,37.547296411929544,0.9049171082442335,0.5991267263889313,0.8575251355923769,-0.0014329231622352333,0.0002861786144291748,0.0012022891454012525,-0.000351354720711529,1,0.0,-0.0015219299253615875,0.005318906108480264,0.0013666097476415556,-0.0018073306893584813,0.0010437784348399527,-0.0006156823723140023,0.0008749679816755423,-0.0013491318856574466,0.0021835606432380294,-0.003510389523154718,0.0012111410278760895,-0.0016370558226473687,-0.004850473939877752,-0.002685901517545131,-0.005539429766460271,-0.005695907699914104,-0.0030587587879839623,-0.004478642480147593,0.0003144039507717957,-0.000731033165209014,-0.004886451878267925,-0.0017841237634895657,-0.0054469599784675495,-0.004196356003544205,0.0004409310823371078,-0.00280492670221338,-0.0021352488515958704,-0.0005826233914134237,-0.004377594835150914,-0.0013559972627872124,-0.003720110606939503,-0.005602630359800605,-0.0013078876220961894,-0.0009992117335884086,-0.0015495559926899734,-0.003777989249286551,-0.005103182294088869,-0.00346334827641736,-0.0030315169161153678,-0.003666292240861721,-0.0062257094755054036,-0.003911731155360368,-0.00818164629195802,-0.007924984403809135,-0.010153024890277505,-0.00521755655349113,-0.001998761193997341,-0.0002413311136651226,-0.006412491513889233,-0.0043543191142549524,-0.0070906812624662845,-0.004225779503778655,-0.005002185856625993,-0.0019476225683407755,-0.0016737863291385892,-0.0026818103597945854,-0.008251951980897034,-0.007647062467971878,-0.009107397735990232,-0.00871023344805572,-0.007267559762991474,-0.011808110526564749,0.00026888505610320906,-0.002465941249281928
900,L00022444P00021642,50.86754159534294,6.060615209268645,22444,21642,191.50761779034022,192.62964,46.24107320507392,37.54756198139896,0.8763979221520596,0.5124084055423737,0.8598209137129025,-0.0017049381499513964,0.00026661751935325915,0.0016868926524758185,0.00016568378247577666,1,0.0,-0.0034851224955955032,-0.002065580880349984,0.0026181365026051945,0.000820732622018808,0.0008305799910901749,0.0011320189894219958,0.0002049927292613668,-0.002327696248732823,0.002704102181070912,-0.0017581011259224955,0.0018285153302356988,0.003236283434409101,-0.0020431354163633593,-0.004237011796476462,-0.008023365318713522,-0.005132550436242321,-0.0045268400316214406,-0.0058625160895630505,-0.002067947597212745,-0.0020941671428697348,-0.006714294157010249,-0.0026922941966687273,-0.0047485382254701895,-0.002996902356721635,0.0014236764762189753,-0.0036725689490214155,-0.005137076353663583,-0.0017990487851720941,-0.0063015110852663704,-0.009371835924866423,-0.003845600258671204,-0.006888279903659697,-0.00665685051276026,-0.0037161306364390627,-0.003047778178743877,-0.005523607400341667,-0.0047144611333927436,-0.004338344783455,-0.002994020177257386,-0.0010198038126827604,-0.0064550196326054006,-0.006399496489245204,-0.008295476042434255,-0.0036055569950806353,-0.005455287819293305,-0.00818493820262427,-0.0013119094268098045,-0.0017493559635733554,-0.0048323608833547825,-0.002929403659137568,-0.007117682034557789,-0.005011170295363614,-0.004099975890726185,-0.00463652803697942,-0.004654539443102468,-0.007305471370262978,-0.011898636392258195,-0.0077732131493447095,-0.009823831953823536,-0.009188012355208759,-0.009077210408868604,-0.0141143150138792,-0.002414118066142102,-0.006065421690807068
