,rd_x,rd_y,lon,lat,Counts,wkt
37,-78.06095642071955,-178.06095642071955,3.3125647940583938,47.973149417525846,7.0,"POLYGON ((3.311914877411534 47.97268805265219,3.313251842278622 47.97271299795988,3.3132147226560145 47.97361077877889,3.3118777338865772 47.97358583285523))"
38,21.93904357928045,-178.06095642071955,3.313901771667217,47.973174355108064,8.0,"POLYGON ((3.313251842278622 47.97271299795988,3.3145888087267923 47.97273792720085,3.314551713006617 47.97363570863541,3.3132147226560145 47.97361077877889))"
39,121.93904357928045,-178.06095642071955,3.315238750856657,47.97319927662334,11.0,"POLYGON ((3.3145888087267923 47.97273792720085,3.315925776755028 47.972762840375054,3.31588870493737 47.97366062242478,3.314551713006617 47.97363570863541))"
40,221.93904357928045,-178.06095642071955,3.3165757316257,47.97322418207161,4.0,"POLYGON ((3.315925776755028 47.972762840375054,3.31726274636232 47.97278773748244,3.3172256984472606 47.973685520146944,3.31588870493737 47.97366062242478))"
41,321.93904357928045,-178.06095642071955,3.3179127139733318,47.97324907145286,9.0,"POLYGON ((3.31726274636232 47.97278773748244,3.318599717547652 47.97281261852299,3.3185626935352763 47.973710401801846,3.3172256984472606 47.973685520146944))"
42,421.93904357928045,-178.06095642071955,3.319249697898541,47.97327394476704,7.0,"POLYGON ((3.318599717547652 47.97281261852299,3.3199366903100125 47.97283748349664,3.3198996902004043 47.97373526738947,3.3185626935352763 47.973710401801846))"
43,521.9390435792805,-178.06095642071955,3.3205866834003133,47.97329880201413,8.0,"POLYGON ((3.3199366903100125 47.97283748349664,3.321273664648388 47.97286233240336,3.3212366884416293 47.97376011690977,3.3198996902004043 47.97373526738947))"
44,-478.06095642071955,-78.06095642071955,3.3071796714733157,47.973947284748576,6.0,"POLYGON ((3.306529794640726 47.97348588849009,3.3078667770753776 47.97351089868188,3.307829560257006 47.97440867738711,3.306492553919326 47.97438366657778))"
45,-378.06095642071955,-78.06095642071955,3.308516666652111,47.973972287215545,7.0,"POLYGON ((3.3078667770753776 47.97351089868188,3.309203761095245 47.97353589280668,3.309166568179987 47.97443367212908,3.307829560257006 47.97440867738711))"
46,-278.06095642071955,-78.06095642071955,3.3098536634156566,47.97399727361533,9.0,"POLYGON ((3.309203761095245 47.97353589280668,3.310540746699316 47.97356087086448,3.3105035776872542 47.974458650803626,3.309166568179987 47.97443367212908))"
47,-178.06095642071955,-78.06095642071955,3.3111906617629416,47.974022243947886,9.0,"POLYGON ((3.310540746699316 47.97356087086448,3.3118777338865772 47.97358583285523,3.311840588777795 47.97448361341075,3.3105035776872542 47.974458650803626))"
48,-78.06095642071955,-78.06095642071955,3.3125276616929527,47.97404719821318,4.0,"POLYGON ((3.3118777338865772 47.97358583285523,3.3132147226560145 47.97361077877889,3.313177601450596 47.97450855995038,3.311840588777795 47.97448361341075))"
49,21.93904357928045,-78.06095642071955,3.3138646632046744,47.97407213641116,5.0,"POLYGON ((3.3132147226560145 47.97361077877889,3.314551713006617 47.97363570863541,3.314514615704647 47.97453349042249,3.313177601450596 47.97450855995038))"
50,121.93904357928045,-78.06095642071955,3.3152016662970962,47.9740970585418,5.0,"POLYGON ((3.314551713006617 47.97363570863541,3.31588870493737 47.97366062242478,3.3158516315389286 47.97455840482705,3.314514615704647 47.97453349042249))"
51,221.93904357928045,-78.06095642071955,3.3165386709692037,47.974121964605054,7.0,"POLYGON ((3.31588870493737 47.97366062242478,3.3172256984472606 47.973685520146944,3.3171886489524343 47.97458330316399,3.3158516315389286 47.97455840482705))"
52,321.93904357928045,-78.06095642071955,3.317875677219985,47.97414685460088,9.0,"POLYGON ((3.3172256984472606 47.973685520146944,3.3185626935352763 47.973710401801846,3.3185256679441473 47.9746081854333,3.3171886489524343 47.97458330316399))"
53,421.93904357928045,-78.06095642071955,3.319212685048426,47.97417172852925,16.0,"POLYGON ((3.3185626935352763 47.973710401801846,3.3198996902004043 47.97373526738947,3.3198626885130564 47.97463305163491,3.3185256679441473 47.9746081854333))"
54,521.9390435792805,-78.06095642071955,3.3205496944535136,47.97419658639012,10.0,"POLYGON ((3.3198996902004043 47.97373526738947,3.3212366884416293 47.97376011690977,3.3211997106581457 47.974657901768815,3.3198626885130564 47.97463305163491))"
55,-478.06095642071955,21.93904357928045,3.3071424419097015,47.97484506332123,6.0,"POLYGON ((3.306492553919326 47.97438366657778,3.307829560257006 47.97440867738711,3.307792341851685 47.97530645644465,3.306455311609962 47.97528144501774))"
